FL_DATE,OP_CARRIER,ORIGIN,DEST,ARR_DELAY,DEP_DELAY,CANCELLED,DISTANCE
2020-02-07,DL,LAS,MSP,17.0,-2.0,False,1299.0
2020-07-30,WN,SAN,SJC,-9.0,-2.0,False,417.0
2020-07-30,WN,MSY,HOU,-15.0,-2.0,False,302.0
2020-09-14,OO,MSP,MCI,-8.0,-2.0,False,393.0
2020-04-04,WN,OGG,OAK,-21.0,-2.0,False,2349.0
2020-07-30,WN,AUS,PHX,-16.0,-2.0,False,872.0
2020-10-30,UA,ORD,DFW,-7.0,-2.0,False,801.0
2020-02-26,DL,ATL,MIA,13.0,-2.0,False,594.0
2020-01-03,AS,SEA,PHL,-24.0,-2.0,False,2378.0
2020-03-04,9E,ATL,BTR,3.0,-2.0,False,448.0
2020-05-28,F9,DEN,PHX,-15.0,-2.0,False,602.0
2020-05-24,WN,LAS,DEN,-12.0,-2.0,False,628.0
2020-07-08,AS,SEA,CMH,8.0,-2.0,False,2016.0
2020-10-25,UA,IAH,SEA,-12.0,-2.0,False,1874.0
2020-09-05,WN,PHX,DEN,1.0,-2.0,False,602.0
2020-09-26,WN,GEG,OAK,-11.0,-2.0,False,723.0
2020-12-01,UA,ORD,MSP,-13.0,-2.0,False,334.0
2020-12-26,QX,BOI,PDX,2.0,-2.0,False,344.0
2020-11-20,YV,IAH,MFE,-11.0,-2.0,False,316.0
2020-10-22,OO,MSP,SAT,-12.0,-2.0,False,1097.0
2020-11-21,AA,DFW,TPA,0.0,-2.0,False,929.0
2020-12-18,WN,STL,TPA,5.0,-2.0,False,869.0
2020-01-23,OO,MSP,MSN,-12.0,-2.0,False,228.0
2020-09-29,DL,DTW,SLC,-14.0,-2.0,False,1481.0
2020-01-25,DL,SAN,SLC,-5.0,-2.0,False,626.0
2020-12-08,WN,SJC,LGB,-2.0,-2.0,False,324.0
2020-01-15,DL,ATL,PBI,-7.0,-2.0,False,545.0
2020-03-19,OO,MSP,HLN,-24.0,-2.0,False,913.0
2020-01-16,DL,FLL,DTW,1.0,-2.0,False,1127.0
2020-03-08,DL,ATL,COS,-27.0,-2.0,False,1184.0
2020-05-03,WN,DEN,AUS,-14.0,-2.0,False,775.0
2020-01-27,DL,RDU,SLC,-32.0,-2.0,False,1823.0
2020-12-28,QX,PDX,ABQ,3.0,-2.0,False,1111.0
2020-01-09,AA,XNA,DFW,-6.0,-2.0,False,280.0
2020-09-04,WN,DSM,STL,-12.0,-2.0,False,259.0
2020-03-09,DL,JFK,BOS,-27.0,-2.0,False,187.0
2020-10-10,OO,SLC,TUL,-20.0,-2.0,False,926.0
2020-10-13,OO,SEA,SFO,-12.0,-2.0,False,679.0
2020-01-17,OO,BOI,SAN,-19.0,-2.0,False,749.0
2020-01-24,DL,MSY,ATL,-15.0,-2.0,False,425.0
2020-09-17,DL,SLC,LAX,-6.0,-2.0,False,590.0
2020-01-24,DL,ORD,ATL,-8.0,-2.0,False,606.0
2020-09-23,DL,SLC,ATL,11.0,-2.0,False,1590.0
2020-11-21,MQ,CHS,ORD,5.0,-2.0,False,760.0
2020-03-15,WN,BNA,TPA,-7.0,-2.0,False,612.0
2020-09-19,DL,DTW,MCO,0.0,-2.0,False,957.0
2020-03-21,OO,SLC,OMA,-19.0,-2.0,False,840.0
2020-11-09,MQ,DFW,CAE,4.0,-2.0,False,922.0
2020-09-23,WN,MDW,LAX,-38.0,-1.0,False,1750.0
2020-12-20,WN,BOS,BWI,-9.0,-1.0,False,369.0
2020-03-08,YX,SAT,DEN,-15.0,-1.0,False,794.0
2020-03-17,OO,MSP,MEM,-18.0,-1.0,False,700.0
2020-11-09,WN,RSW,BWI,-8.0,-1.0,False,919.0
2020-11-09,WN,SMF,HOU,3.0,-1.0,False,1624.0
2020-11-09,WN,ONT,DEN,-10.0,-1.0,False,819.0
2020-11-11,WN,DAL,ATL,-16.0,-1.0,False,721.0
2020-12-09,UA,EWR,ATL,-18.0,-1.0,False,746.0
2020-07-04,AS,GST,JNU,-2.0,-1.0,False,41.0
2020-12-18,9E,DTW,MEM,-6.0,-1.0,False,610.0
2020-12-31,WN,MDW,BNA,-9.0,-1.0,False,395.0
2020-02-04,OH,CID,CLT,7.0,-1.0,False,742.0
2020-12-01,WN,LAS,STL,-7.0,-1.0,False,1371.0
2020-04-04,OO,DEN,MOT,-8.0,-1.0,False,604.0
2020-12-24,WN,DEN,MKE,8.0,-1.0,False,896.0
2020-07-20,MQ,MDT,ORD,-19.0,-1.0,False,594.0
2020-02-07,B6,JFK,TPA,26.0,-1.0,False,1005.0
2020-02-13,EV,ORD,PWM,-6.0,-1.0,False,900.0
2020-09-29,UA,EWR,DEN,-25.0,-1.0,False,1605.0
2020-02-02,YV,IAH,LGA,-7.0,-1.0,False,1416.0
2020-07-14,NK,EWR,FLL,-26.0,-1.0,False,1065.0
2020-12-16,UA,SFO,MCO,-11.0,-1.0,False,2446.0
2020-04-28,DL,ATL,LGA,-18.0,-1.0,False,762.0
2020-02-27,B6,BOS,MCO,7.0,-1.0,False,1121.0
2020-07-26,QX,SFO,PDX,-9.0,-1.0,False,550.0
2020-09-15,QX,SEA,PSC,-2.0,-1.0,False,172.0
2020-09-25,WN,ABQ,PHX,-1.0,-1.0,False,328.0
2020-11-25,WN,TPA,DAL,7.0,-1.0,False,917.0
2020-09-04,UA,DEN,GEG,-12.0,-1.0,False,836.0
2020-11-22,AA,DFW,CLT,-23.0,-1.0,False,936.0
2020-07-08,DL,ATL,EWR,0.0,-1.0,False,746.0
2020-04-11,WN,MCI,DAL,3.0,-1.0,False,461.0
2020-09-24,WN,MDW,BWI,-9.0,-1.0,False,611.0
2020-02-28,AA,DFW,LGA,-3.0,-1.0,False,1389.0
2020-10-03,9E,DTW,CVG,-9.0,-1.0,False,229.0
2020-12-16,WN,PHX,ATL,-11.0,-1.0,False,1587.0
2020-09-08,UA,EWR,BOS,-22.0,-1.0,False,200.0
2020-04-27,WN,DEN,LAS,-12.0,-1.0,False,628.0
2020-02-13,YV,IAH,OKC,-18.0,-1.0,False,395.0
2020-10-16,MQ,AEX,DFW,-4.0,-1.0,False,285.0
2020-07-20,OO,ORD,ROC,2.0,-1.0,False,528.0
2020-07-17,WN,SLC,DEN,-7.0,-1.0,False,391.0
2020-11-07,MQ,DFW,JAN,-8.0,-1.0,False,408.0
2020-12-27,OO,LAX,SFO,-14.0,-1.0,False,337.0
2020-07-21,OO,DEN,STL,-2.0,-1.0,False,770.0
2020-11-04,YV,DFW,MSN,-14.0,-1.0,False,821.0
2020-09-19,DL,SLC,SFO,5.0,-1.0,False,599.0
2020-02-09,UA,RNO,IAH,-4.0,-1.0,False,1530.0
2020-09-21,DL,SLC,ATL,-11.0,-1.0,False,1590.0
2020-02-17,OO,MSP,MOT,-30.0,-1.0,False,449.0
2020-10-15,YV,CMH,IAD,-22.0,-1.0,False,299.0
2020-02-10,C5,CLE,DCA,-5.0,-1.0,False,310.0
2020-03-10,OO,ATL,CSG,-15.0,-1.0,False,83.0
2020-02-04,F9,SLC,DEN,24.0,-1.0,False,391.0
2020-07-22,OO,PDX,SEA,7.0,-1.0,False,129.0
2020-02-22,9E,CVG,LGA,-1.0,-1.0,False,585.0
2020-07-24,WN,SEA,PHX,-22.0,-1.0,False,1107.0
2020-11-05,OO,SLC,COS,-4.0,-1.0,False,411.0
2020-10-19,AA,MIA,EWR,-18.0,-1.0,False,1085.0
2020-03-20,G7,ABE,ORD,5.0,-1.0,False,654.0
2020-11-24,AA,DFW,PHL,-21.0,-1.0,False,1303.0
2020-12-24,OO,SLC,CPR,-5.0,-1.0,False,320.0
2020-11-24,AA,ORD,DFW,0.0,-1.0,False,801.0
2020-10-22,AA,PWM,CLT,0.0,-1.0,False,813.0
2020-10-08,UA,ORD,IAD,-18.0,-1.0,False,588.0
2020-03-01,UA,DEN,LAX,-5.0,-1.0,False,862.0
2020-03-01,UA,ORD,BWI,-11.0,-1.0,False,621.0
2020-10-30,UA,MIA,EWR,-29.0,-1.0,False,1085.0
2020-02-16,NK,MCO,DTW,-19.0,-1.0,False,957.0
2020-02-01,DL,ATL,CLE,-9.0,-1.0,False,554.0
2020-02-29,DL,JFK,MIA,-4.0,-1.0,False,1089.0
2020-09-01,OO,GJT,DEN,-6.0,-1.0,False,212.0
2020-02-17,DL,KOA,LAX,6.0,-1.0,False,2504.0
2020-02-22,DL,SEA,SFO,-6.0,-1.0,False,679.0
2020-02-22,DL,SLC,JFK,-14.0,-1.0,False,1990.0
2020-10-21,UA,DEN,BOS,-16.0,-1.0,False,1754.0
2020-02-24,UA,RSW,ORD,-6.0,-1.0,False,1120.0
2020-02-23,UA,IAD,TPA,-27.0,-1.0,False,811.0
2020-07-18,WN,MCI,PHX,-11.0,-1.0,False,1044.0
2020-03-17,UA,SFO,HNL,6.0,-1.0,False,2398.0
2020-02-21,OO,DTW,ABE,-15.0,-1.0,False,425.0
2020-02-06,UA,ORD,MSY,1.0,-1.0,False,836.0
2020-09-24,OO,PRC,DEN,-13.0,-1.0,False,557.0
2020-12-23,AA,CLT,LAX,-25.0,-1.0,False,2125.0
2020-02-17,QX,PAE,LAS,-18.0,-1.0,False,894.0
2020-07-29,WN,PIT,ATL,-19.0,-1.0,False,526.0
2020-02-27,UA,EWR,DEN,-28.0,-1.0,False,1605.0
2020-02-22,YX,MIA,OKC,-19.0,-1.0,False,1222.0
2020-10-16,EM,LNY,HNL,-3.0,-1.0,False,72.0
2020-02-09,CP,LAX,PDX,19.0,-1.0,False,834.0
2020-11-06,B6,SJU,MCO,6.0,-1.0,False,1189.0
2020-11-29,UA,IAH,DCA,-7.0,-1.0,False,1208.0
2020-07-08,AA,BOS,MIA,-8.0,-1.0,False,1258.0
2020-11-03,UA,ORD,SNA,-30.0,-1.0,False,1726.0
2020-06-10,OO,MTJ,GJT,-10.0,-1.0,False,54.0
2020-09-04,AA,DFW,RNO,-13.0,-1.0,False,1345.0
2020-02-03,WN,DCA,MDW,-3.0,-1.0,False,601.0
2020-12-29,MQ,DFW,ABQ,-8.0,-1.0,False,569.0
2020-07-26,AA,MIA,CLT,-9.0,-1.0,False,650.0
2020-09-03,AA,CLT,TPA,-5.0,-1.0,False,507.0
2020-06-21,OO,MSP,ABR,-6.0,-1.0,False,257.0
2020-03-02,DL,SJU,JFK,-7.0,-1.0,False,1598.0
2020-12-28,UA,GEG,DEN,10.0,-1.0,False,836.0
2020-07-03,AA,DFW,MIA,-8.0,-1.0,False,1121.0
2020-07-30,AA,PHX,LAX,-2.0,-1.0,False,370.0
2020-02-03,AA,PHX,MIA,0.0,-1.0,False,1972.0
2020-11-07,WN,PHX,MDW,-4.0,-1.0,False,1444.0
2020-11-09,YX,MIA,RIC,6.0,-1.0,False,825.0
2020-12-20,DL,SEA,SLC,-7.0,-1.0,False,689.0
2020-03-01,OO,SFO,PAE,37.0,-1.0,False,710.0
2020-03-04,YX,CMH,LGA,-14.0,-1.0,False,479.0
2020-02-02,AA,PHX,CLT,-1.0,-1.0,False,1773.0
2020-11-23,YX,SDF,IAD,-5.0,-1.0,False,451.0
2020-11-10,QX,FCA,SEA,-5.0,-1.0,False,379.0
2020-11-23,QX,SAN,PDX,21.0,-1.0,False,933.0
2020-07-03,WN,OAK,HOU,-12.0,-1.0,False,1642.0
2020-03-13,OO,DTW,AZO,-10.0,-1.0,False,113.0
2020-03-19,NK,EWR,TPA,-26.0,-1.0,False,997.0
2020-07-20,OO,SEA,MFR,-8.0,-1.0,False,352.0
2020-07-08,HA,HNL,LIH,-1.0,-1.0,False,102.0
2020-11-19,OO,DFW,ORD,-14.0,-1.0,False,801.0
2020-02-27,WN,DAL,TPA,-12.0,-1.0,False,917.0
2020-12-20,OO,SBN,DFW,-41.0,-1.0,False,846.0
2020-12-18,OO,PHX,YUM,-9.0,-1.0,False,160.0
2020-02-16,WN,AUS,DAL,-14.0,-1.0,False,189.0
2020-12-19,MQ,DFW,XNA,-11.0,-1.0,False,280.0
2020-12-06,DL,ATL,DFW,5.0,-1.0,False,731.0
2020-07-25,YX,PHL,DSM,-27.0,-1.0,False,972.0
2020-11-26,NK,IAH,MCO,-17.0,-1.0,False,854.0
2020-12-05,MQ,DFW,PNS,-9.0,-1.0,False,604.0
2020-02-11,WN,DEN,PIT,-23.0,-1.0,False,1290.0
2020-02-05,WN,SJC,HOU,28.0,-1.0,False,1621.0
2020-11-12,DL,LGA,FLL,16.0,-1.0,False,1076.0
2020-09-05,9E,MOB,ATL,-16.0,-1.0,False,302.0
2020-02-27,WN,HOU,DAL,0.0,-1.0,False,239.0
2020-12-01,NK,DTW,FLL,31.0,-1.0,False,1127.0
2020-10-09,AA,TPA,CLT,-8.0,-1.0,False,507.0
2020-01-23,WN,LAS,DSM,-10.0,-1.0,False,1216.0
2020-10-15,OO,SEA,SFO,-19.0,-1.0,False,679.0
2020-01-05,WN,BNA,LAS,-3.0,-1.0,False,1587.0
2020-01-05,DL,ATL,GSO,-5.0,-1.0,False,306.0
2020-01-23,DL,ATL,MIA,-1.0,-1.0,False,594.0
2020-08-05,WN,BWI,ORF,-3.0,-1.0,False,159.0
2020-01-17,YX,HSV,DCA,-2.0,-1.0,False,613.0
2020-10-04,OO,SFO,SAN,-10.0,-1.0,False,447.0
2020-01-20,WN,SFO,SAN,-11.0,-1.0,False,447.0
2020-01-21,WN,MCO,BWI,-7.0,-1.0,False,787.0
2020-10-23,OO,RNO,SFO,-16.0,-1.0,False,192.0
2020-08-01,WN,RDU,MDW,-13.0,-1.0,False,632.0
2020-01-06,F9,CLE,PBI,-17.0,-1.0,False,1020.0
2020-10-14,OO,DEN,ICT,-15.0,-1.0,False,420.0
2020-03-18,AA,LAX,MIA,-15.0,-1.0,False,2342.0
2020-10-04,OO,MSP,BIS,20.0,-1.0,False,386.0
2020-01-26,DL,CVG,ATL,-19.0,-1.0,False,373.0
2020-10-20,WN,MDW,ORF,-8.0,-1.0,False,704.0
2020-10-19,OO,MSP,MKE,6.0,-1.0,False,297.0
2020-03-04,B6,FLL,BOS,-20.0,-1.0,False,1237.0
2020-01-27,WN,PHX,SLC,-9.0,-1.0,False,507.0
2020-08-07,WN,MCI,DEN,-9.0,-1.0,False,533.0
2020-01-03,WN,HOU,ABQ,-17.0,-1.0,False,759.0
2020-08-20,WN,LAS,MDW,-3.0,-1.0,False,1521.0
2020-01-21,YX,PIT,EWR,26.0,-1.0,False,319.0
2020-06-16,WN,DEN,DAL,-5.0,-1.0,False,651.0
2020-01-07,WN,MSY,HOU,-15.0,-1.0,False,302.0
2020-07-09,G4,SDF,SFB,-4.0,-1.0,False,698.0
2020-01-27,YV,RNO,IAH,0.0,-1.0,False,1530.0
2020-01-29,WN,ONT,OAK,10.0,-1.0,False,362.0
2020-01-10,WN,LAX,SFO,-23.0,-1.0,False,337.0
2020-01-10,WN,SJC,BUR,0.0,-1.0,False,296.0
2020-01-31,WN,DEN,MCI,10.0,-1.0,False,533.0
2020-07-05,G4,GRI,LAS,-9.0,-1.0,False,971.0
2020-01-19,WN,LAS,DAL,-11.0,-1.0,False,1067.0
2020-01-29,WN,DEN,ATL,-10.0,-1.0,False,1199.0
2020-01-18,WN,CMH,ATL,67.0,-1.0,False,447.0
2020-06-30,OH,CLT,CVG,-3.0,-1.0,False,335.0
2020-08-24,DL,ATL,DFW,-4.0,-1.0,False,731.0
2020-10-08,DL,BNA,ATL,2.0,-1.0,False,214.0
2020-08-10,9E,MSP,EWR,-13.0,-1.0,False,1008.0
2020-06-30,MQ,DFW,LRD,-1.0,-1.0,False,396.0
2020-01-04,AA,CLT,PHX,-27.0,-1.0,False,1773.0
2020-08-17,OO,ORD,ALB,-18.0,-1.0,False,723.0
2020-10-12,DL,MKE,ATL,23.0,-1.0,False,669.0
2020-08-11,OO,SMF,LAX,-20.0,-1.0,False,373.0
2020-10-28,WN,LAS,MDW,-1.0,-1.0,False,1521.0
2020-10-29,WN,GEG,OAK,-5.0,-1.0,False,723.0
2020-08-31,AS,ANC,CDV,-8.0,-1.0,False,160.0
2020-08-09,QX,PUW,SEA,-6.0,-1.0,False,250.0
2020-10-13,WN,LAX,SMF,-22.0,-1.0,False,373.0
2020-10-12,WN,DAL,ABQ,-14.0,-1.0,False,580.0
2020-08-15,AA,DFW,PHX,-3.0,-1.0,False,868.0
2020-01-22,AS,HNL,SEA,-4.0,-1.0,False,2677.0
2020-06-10,WN,DAL,ATL,-20.0,-1.0,False,721.0
2020-08-18,DL,BZN,SLC,-6.0,-1.0,False,347.0
2020-10-06,OO,DEN,ICT,-8.0,-1.0,False,420.0
2020-10-09,WN,MDW,CHS,0.0,-1.0,False,745.0
2020-08-06,G4,PGD,ATW,-3.0,-1.0,False,1250.0
2020-03-23,AA,CLT,LAX,35.0,-1.0,False,2125.0
2020-03-04,DL,LAX,SFO,-20.0,-1.0,False,337.0
2020-01-05,F9,MCO,SAT,-27.0,-1.0,False,1041.0
2020-03-25,WN,BWI,BOS,-30.0,-1.0,False,369.0
2020-10-30,OO,LAX,LAS,-16.0,-1.0,False,236.0
2020-03-02,9E,JFK,BWI,-15.0,-1.0,False,184.0
2020-01-12,AA,PHL,FLL,-6.0,-1.0,False,992.0
2020-05-26,WN,AUS,DAL,-14.0,-1.0,False,189.0
2020-10-23,DL,ATL,CLT,-17.0,-1.0,False,226.0
2020-03-24,WN,FLL,MKE,-1.0,-1.0,False,1243.0
2020-01-13,AA,ONT,DFW,-6.0,-1.0,False,1188.0
2020-03-31,MQ,ORD,CMI,-14.0,-1.0,False,135.0
2020-08-29,NK,MCO,CLT,-10.0,-1.0,False,468.0
2020-03-16,AA,LAX,JFK,-21.0,-1.0,False,2475.0
2020-03-12,9E,MSP,RIC,-14.0,-1.0,False,970.0
2020-10-16,WN,DAL,BHM,-18.0,-1.0,False,587.0
2020-08-10,WN,SEA,LAS,-15.0,-1.0,False,867.0
2020-01-27,OO,DEN,RIC,75.0,-1.0,False,1482.0
2020-08-11,WN,CMH,DEN,-8.0,-1.0,False,1154.0
2020-01-15,UA,ATL,EWR,-2.0,-1.0,False,746.0
2020-03-26,WN,IND,BWI,-18.0,-1.0,False,516.0
2020-08-14,YV,HOU,DFW,5.0,-1.0,False,247.0
2020-03-29,DL,RDU,JFK,-35.0,-1.0,False,427.0
2020-05-16,QX,SEA,SMF,4.0,-1.0,False,605.0
2020-10-12,MQ,BZN,DFW,-12.0,-1.0,False,1163.0
2020-05-01,QX,SEA,BZN,11.0,-1.0,False,543.0
2020-01-06,OO,DTW,AVP,-25.0,-1.0,False,399.0
2020-08-22,WN,BWI,ORF,-13.0,-1.0,False,159.0
2020-01-02,OO,ORD,SLC,-29.0,-1.0,False,1250.0
2020-12-20,9E,ATL,CHS,1.0,-1.0,False,259.0
2020-01-26,OO,SLC,DSM,-9.0,-1.0,False,955.0
2020-01-14,DL,LGA,PBI,-23.0,-1.0,False,1035.0
2020-08-22,WN,SJC,MDW,-3.0,-1.0,False,1838.0
2020-05-01,AS,SEA,PDX,-15.0,-1.0,False,129.0
2020-01-12,DL,SEA,SJC,-11.0,-1.0,False,696.0
2020-01-01,HA,LIH,OGG,-3.0,-1.0,False,201.0
2020-08-30,WN,BNA,LAX,-8.0,-1.0,False,1797.0
2020-03-01,WN,DCA,MCO,-32.0,-1.0,False,759.0
2020-06-04,WN,SNA,SMF,-12.0,-1.0,False,404.0
2020-10-17,WN,DEN,LAS,-11.0,-1.0,False,628.0
2020-03-20,WN,BWI,RSW,-4.0,-1.0,False,919.0
2020-03-18,YV,IAH,GRR,-26.0,-1.0,False,1042.0
2020-01-14,C5,EWR,DCA,6.0,-1.0,False,199.0
2020-05-17,DL,ATL,SMF,4.0,-1.0,False,2092.0
2020-07-11,WN,HNL,ITO,-4.0,0.0,False,216.0
2020-07-22,WN,SMF,SAN,-10.0,0.0,False,480.0
2020-03-29,WN,MKE,BNA,-16.0,0.0,False,475.0
2020-08-15,DL,ATL,MCO,-9.0,0.0,False,404.0
2020-03-03,WN,TPA,DAL,-5.0,0.0,False,917.0
2020-05-22,WN,LAS,BWI,-3.0,0.0,False,2106.0
2020-03-04,WN,HOU,MAF,-15.0,0.0,False,441.0
2020-08-14,OH,VPS,CLT,18.0,0.0,False,460.0
2020-01-06,AX,DEN,IDA,12.0,0.0,False,458.0
2020-07-23,WN,BNA,AUS,-7.0,0.0,False,756.0
2020-09-17,OO,HYS,DEN,-9.0,0.0,False,298.0
2020-01-15,AA,PBI,PHL,-9.0,0.0,False,951.0
2020-02-26,G4,AZA,PIA,13.0,0.0,False,1312.0
2020-01-10,B6,JFK,TPA,-17.0,0.0,False,1005.0
2020-03-03,UA,DEN,HNL,-28.0,0.0,False,3365.0
2020-02-18,G4,AZA,PIA,-8.0,0.0,False,1312.0
2020-09-13,WN,HOU,FLL,-15.0,0.0,False,957.0
2020-02-17,NK,ATL,PHL,-12.0,0.0,False,666.0
2020-08-29,F9,MCO,SJU,-10.0,0.0,False,1189.0
2020-02-28,NK,FLL,PIT,-3.0,0.0,False,994.0
2020-07-02,9E,DTW,ORF,0.0,0.0,False,529.0
2020-03-17,9E,ATL,AVL,18.0,0.0,False,164.0
2020-08-17,DL,ATL,TUL,-3.0,0.0,False,674.0
2020-08-05,NK,LAS,PIT,-4.0,0.0,False,1910.0
2020-12-19,WN,OMA,DEN,-18.0,0.0,False,472.0
2020-07-31,WN,PHX,LAX,-15.0,0.0,False,370.0
2020-10-29,YX,SYR,ORD,34.0,0.0,False,607.0
2020-12-12,AA,MIA,SJU,-8.0,0.0,False,1045.0
2020-04-20,WN,PHX,SLC,-3.0,0.0,False,507.0
2020-01-24,AS,SEA,SJC,0.0,0.0,False,696.0
2020-09-10,F9,PHL,JAX,8.0,0.0,False,742.0
2020-01-22,AS,SEA,SFO,-18.0,0.0,False,679.0
2020-08-19,AA,EWR,CLT,10.0,0.0,False,529.0
2020-10-26,AA,CLT,DCA,-20.0,0.0,False,331.0
2020-02-27,OO,DTW,ITH,6.0,0.0,False,353.0
2020-05-09,WN,LAS,PDX,-12.0,0.0,False,763.0
2020-03-12,WN,MCO,SJU,-9.0,0.0,False,1189.0
2020-04-28,WN,HOU,HRL,-7.0,0.0,False,277.0
2020-01-20,OH,STL,CLT,19.0,0.0,False,575.0
2020-02-08,WN,STL,TUL,-18.0,0.0,False,351.0
2020-08-05,QX,SEA,EAT,-11.0,0.0,False,99.0
2020-12-23,AA,LAX,DFW,-15.0,0.0,False,1235.0
2020-02-22,WN,RNO,LAS,-9.0,0.0,False,345.0
2020-04-22,WN,BWI,STL,-2.0,0.0,False,738.0
2020-02-26,9E,LFT,ATL,-19.0,0.0,False,503.0
2020-08-10,PT,CLT,TRI,7.0,0.0,False,119.0
2020-06-17,OO,DFW,PSP,-8.0,0.0,False,1126.0
2020-07-19,NK,STX,FLL,-23.0,0.0,False,1140.0
2020-03-11,WN,HOU,SJU,-9.0,0.0,False,1997.0
2020-08-24,OO,DEN,HYS,-9.0,0.0,False,298.0
2020-10-14,DL,DTW,SLC,15.0,0.0,False,1481.0
2020-08-14,OO,MSP,ORD,-15.0,0.0,False,334.0
2020-06-14,QX,SEA,DAL,-29.0,0.0,False,1670.0
2020-08-17,OO,PSP,SFO,23.0,0.0,False,421.0
2020-07-21,WN,SAN,DEN,-15.0,0.0,False,853.0
2020-03-28,WN,SMF,PHX,-18.0,0.0,False,647.0
2020-02-10,DL,MIA,ATL,9.0,0.0,False,594.0
2020-02-03,DL,SAN,MSP,-13.0,0.0,False,1532.0
2020-09-19,AS,SEA,PHX,-11.0,0.0,False,1107.0
2020-12-17,WN,OMA,MDW,4.0,0.0,False,423.0
2020-02-15,OO,MMH,DEN,-2.0,0.0,False,780.0
2020-08-11,9E,AVL,ATL,-16.0,0.0,False,164.0
2020-07-01,QX,ALW,SEA,2.0,0.0,False,213.0
2020-02-19,OO,DEN,RKS,10.0,0.0,False,260.0
2020-08-22,OO,DTW,TVC,-9.0,0.0,False,207.0
2020-01-17,B6,PHL,BOS,-12.0,0.0,False,280.0
2020-01-23,AA,JFK,PHX,-41.0,0.0,False,2153.0
2020-10-05,F9,DEN,MCO,-2.0,0.0,False,1546.0
2020-01-29,WN,ITO,HNL,-7.0,0.0,False,216.0
2020-01-24,WN,ATL,FLL,-13.0,0.0,False,581.0
2020-11-22,WN,AUS,MSY,-4.0,0.0,False,444.0
2020-01-29,WN,SAN,LAS,-6.0,0.0,False,258.0
2020-01-13,MQ,ORD,CVG,-13.0,0.0,False,264.0
2020-01-27,UA,DEN,SFO,-1.0,0.0,False,967.0
2020-03-06,WN,RSW,CMH,-3.0,0.0,False,930.0
2020-11-30,WN,SLC,MDW,3.0,0.0,False,1259.0
2020-09-08,AA,DFW,MIA,-22.0,0.0,False,1121.0
2020-11-30,WN,LAS,TUS,-13.0,0.0,False,365.0
2020-03-12,OO,SLC,MSO,-20.0,0.0,False,436.0
2020-07-02,WN,HOU,BWI,7.0,0.0,False,1246.0
2020-07-13,WN,ATL,BWI,-14.0,0.0,False,577.0
2020-01-07,OO,DEN,COS,-22.0,0.0,False,73.0
2020-03-07,UA,DEN,RDU,-13.0,0.0,False,1436.0
2020-01-07,YV,OKC,IAD,3.0,0.0,False,1136.0
2020-01-05,MQ,LIT,DFW,-7.0,0.0,False,304.0
2020-12-27,DL,AUS,JFK,3.0,0.0,False,1521.0
2020-11-12,WN,HOU,DEN,2.0,0.0,False,883.0
2020-12-20,OH,CLT,ATL,-12.0,0.0,False,226.0
2020-05-18,MQ,MYR,DFW,-17.0,0.0,False,1048.0
2020-03-02,OO,BQK,ATL,-8.0,0.0,False,238.0
2020-01-29,9E,ATL,TLH,-13.0,0.0,False,223.0
2020-12-19,DL,SEA,ATL,-4.0,0.0,False,2182.0
2020-07-08,AA,DFW,STL,2.0,0.0,False,550.0
2020-01-06,YX,RDU,DCA,-11.0,0.0,False,227.0
2020-12-13,DL,SLC,BOS,-2.0,0.0,False,2105.0
2020-03-13,WN,DAL,SAN,7.0,0.0,False,1182.0
2020-09-19,AA,ORD,ANC,-32.0,0.0,False,2846.0
2020-12-20,DL,ATL,JAX,-3.0,0.0,False,270.0
2020-11-06,WN,TPA,BNA,-15.0,0.0,False,612.0
2020-01-23,9E,ATL,BTR,-3.0,0.0,False,448.0
2020-01-19,WN,FLL,CMH,-14.0,0.0,False,973.0
2020-01-16,UA,SFO,AUS,7.0,0.0,False,1504.0
2020-11-23,9E,MSP,EWR,-32.0,0.0,False,1008.0
2020-01-05,UA,AUS,ORD,-19.0,0.0,False,977.0
2020-11-18,WN,MDW,MHT,-3.0,0.0,False,838.0
2020-12-26,G4,FLL,SDF,-2.0,0.0,False,895.0
2020-12-15,DL,DTW,ATL,-4.0,0.0,False,594.0
2020-09-26,AA,PHL,MIA,-21.0,0.0,False,1013.0
2020-01-22,OO,MSP,BRD,25.0,0.0,False,114.0
2020-11-18,YV,CHS,IAH,-18.0,0.0,False,925.0
2020-09-12,DL,ATL,JFK,-16.0,0.0,False,760.0
2020-07-26,WN,TPA,STL,-17.0,0.0,False,869.0
2020-09-11,DL,SDF,ATL,-5.0,0.0,False,321.0
2020-03-15,DL,ATL,LAS,3.0,0.0,False,1747.0
2020-01-15,DL,JFK,SFO,16.0,0.0,False,2586.0
2020-01-12,OO,RNO,SLC,-11.0,0.0,False,422.0
2020-12-21,OO,MSP,IAH,-13.0,0.0,False,1034.0
2020-12-27,QX,PDX,BIL,-2.0,0.0,False,679.0
2020-02-01,UA,EWR,LAX,-67.0,0.0,False,2454.0
2020-05-04,WN,MDW,SLC,13.0,0.0,False,1259.0
2020-09-29,WN,PHX,OAK,-9.0,0.0,False,646.0
2020-09-08,OO,ABQ,SFO,2.0,0.0,False,896.0
2020-09-28,OO,DSM,DFW,0.0,0.0,False,624.0
